	SubjectID1	SubjectID2	Group1	Group2	Distance
446	MN28Feb5	MN8Mar1	post	pre	0.520207272
447	MN28Feb5	MN10Mar4	post	pre	0.348748018
448	MN28Feb5	MN8Mar6	post	pre	0.591286413
449	MN28Feb5	MN9Mar7	post	pre	0.517923194
450	MN28Feb5	MN9Mar2	post	pre	0.423048733
451	MN28Feb5	MN9Mar6	post	pre	0.472173454
452	MN28Feb5	MN9Mar8	post	pre	0.591883001
453	MN28Feb5	MN9Mar4	post	pre	0.545195766
454	MN28Feb5	MN3Mar8	post	pre	0.405884057
455	MN28Feb5	MN10Mar2	post	pre	0.429764604
456	MN28Feb5	MN8Mar3	post	pre	0.33427651
457	MN28Feb5	MN8Mar8	post	pre	0.374264919
458	MN28Feb5	MN8Mar5	post	pre	0.284469975
459	MN28Feb7	MN9Mar1	post	pre	0.739785569
460	MN28Feb7	MN10Mar9	post	pre	0.687456321
461	MN28Feb7	MN8Mar2	post	pre	0.592257999
462	MN28Feb7	MN10Mar8	post	pre	0.361753626
463	MN28Feb7	MN9Mar3	post	pre	0.332810609
464	MN28Feb7	MN8Mar1	post	pre	0.642098624
465	MN28Feb7	MN10Mar4	post	pre	0.451974705
466	MN28Feb7	MN8Mar6	post	pre	0.729865171
467	MN28Feb7	MN9Mar7	post	pre	0.608655633
468	MN28Feb7	MN9Mar2	post	pre	0.511088005
469	MN28Feb7	MN9Mar6	post	pre	0.543525321
470	MN28Feb7	MN9Mar8	post	pre	0.521042494
471	MN28Feb7	MN9Mar4	post	pre	0.509332333
472	MN28Feb7	MN3Mar8	post	pre	0.345015085
473	MN28Feb7	MN10Mar2	post	pre	0.289617673
474	MN28Feb7	MN8Mar3	post	pre	0.451326981
475	MN28Feb7	MN8Mar8	post	pre	0.492815382
476	MN28Feb7	MN8Mar5	post	pre	0.27949273
0	MN10Mar9	MN9Mar1	pre	pre	0.493241516
1	MN8Mar2	MN9Mar1	pre	pre	0.479145005
2	MN8Mar2	MN10Mar9	pre	pre	0.582848961
3	MN10Mar8	MN9Mar1	pre	pre	0.75770024
4	MN10Mar8	MN10Mar9	pre	pre	0.680297271
5	MN10Mar8	MN8Mar2	pre	pre	0.646359964
6	MN9Mar3	MN9Mar1	pre	pre	0.666575758
7	MN9Mar3	MN10Mar9	pre	pre	0.61589991
8	MN9Mar3	MN8Mar2	pre	pre	0.496224453
9	MN9Mar3	MN10Mar8	pre	pre	0.355651388
10	MN8Mar1	MN9Mar1	pre	pre	0.434503213
11	MN8Mar1	MN10Mar9	pre	pre	0.394736394
12	MN8Mar1	MN8Mar2	pre	pre	0.63499071
13	MN8Mar1	MN10Mar8	pre	pre	0.529514037
14	MN8Mar1	MN9Mar3	pre	pre	0.621166925
15	MN10Mar4	MN9Mar1	pre	pre	0.480457497
16	MN10Mar4	MN10Mar9	pre	pre	0.463616684
17	MN10Mar4	MN8Mar2	pre	pre	0.409514719
