	SubjectID1	SubjectID2	Group1	Group2	Distance
220	MN9Mar8	MN8Mar7	no	yes	0.6854620144203726
221	MN9Mar8	MN8Mar4	no	yes	0.7808648814495373
222	MN9Mar8	MN10Mar7	no	yes	0.8463872364361567
223	MN9Mar8	MN9Mar5	no	yes	0.7983193277310925
224	MN9Mar8	MN10Mar6	no	yes	0.8348816199907955
225	MN9Mar4	MN10Mar5	no	yes	0.6597746603712479
226	MN9Mar4	MN8Mar7	no	yes	0.39049209947670754
227	MN9Mar4	MN8Mar4	no	yes	0.5824739632161181
228	MN9Mar4	MN10Mar7	no	yes	0.6441611127209504
229	MN9Mar4	MN9Mar5	no	yes	0.5198834097533537
230	MN9Mar4	MN10Mar6	no	yes	0.6461213288560861
231	MN3Mar8	MN10Mar5	no	yes	0.678558644553156
232	MN3Mar8	MN8Mar7	no	yes	0.4052022431690729
233	MN3Mar8	MN8Mar4	no	yes	0.5101846012238567
234	MN3Mar8	MN10Mar7	no	yes	0.6330134487872228
235	MN3Mar8	MN9Mar5	no	yes	0.5993318219782842
236	MN3Mar8	MN10Mar6	no	yes	0.6764109294833552
237	MN10Mar2	MN10Mar5	no	yes	0.7748990062556462
238	MN10Mar2	MN8Mar7	no	yes	0.5439344094635826
239	MN10Mar2	MN8Mar4	no	yes	0.6258032624814631
240	MN10Mar2	MN10Mar7	no	yes	0.7041948625291902
241	MN10Mar2	MN9Mar5	no	yes	0.6914790256873541
242	MN10Mar2	MN10Mar6	no	yes	0.7559616138544667
243	MN8Mar3	MN10Mar5	no	yes	0.5094005147698024
244	MN8Mar3	MN8Mar7	no	yes	0.5972863790546644
245	MN8Mar3	MN8Mar4	no	yes	0.5151618456713314
246	MN8Mar3	MN10Mar7	no	yes	0.46059965568377453
247	MN8Mar3	MN9Mar5	no	yes	0.5785364855881501
248	MN8Mar3	MN10Mar6	no	yes	0.624405543150323
249	MN8Mar8	MN10Mar5	no	yes	0.5180936471951864
250	MN8Mar8	MN8Mar7	no	yes	0.590161419537389
251	MN8Mar8	MN8Mar4	no	yes	0.5459628070295055
252	MN8Mar8	MN10Mar7	no	yes	0.5452809927216322
253	MN8Mar8	MN9Mar5	no	yes	0.6223941909420969
254	MN8Mar8	MN10Mar6	no	yes	0.681882489304038
255	MN8Mar5	MN10Mar5	no	yes	0.6937460582610326
256	MN8Mar5	MN8Mar7	no	yes	0.45823035096391496
257	MN8Mar5	MN8Mar4	no	yes	0.5365367242231578
258	MN8Mar5	MN10Mar7	no	yes	0.6209112448224726
259	MN8Mar5	MN9Mar5	no	yes	0.6087408594269351
260	MN8Mar5	MN10Mar6	no	yes	0.6859904205089744
0	MN8Mar7	MN10Mar5	yes	yes	0.6529565172925154
1	MN8Mar4	MN10Mar5	yes	yes	0.44016227180527384
2	MN8Mar4	MN8Mar7	yes	yes	0.47450866756438886
3	MN10Mar7	MN10Mar5	yes	yes	0.24211226072579134
4	MN10Mar7	MN8Mar7	yes	yes	0.6209964716109567
5	MN10Mar7	MN8Mar4	yes	yes	0.4085090425622582
6	MN9Mar5	MN10Mar5	yes	yes	0.5313378901256243
7	MN9Mar5	MN8Mar7	yes	yes	0.4196226157805922
8	MN9Mar5	MN8Mar4	yes	yes	0.47219049891761977
9	MN9Mar5	MN10Mar7	yes	yes	0.49878125692467656
10	MN10Mar6	MN10Mar5	yes	yes	0.5287640411134028
11	MN10Mar6	MN8Mar7	yes	yes	0.542076465474628
12	MN10Mar6	MN8Mar4	yes	yes	0.5308265293947193
13	MN10Mar6	MN10Mar7	yes	yes	0.5199345458264442
14	MN10Mar6	MN9Mar5	yes	yes	0.3550207101096016
15	MN10Mar5	MN9Mar1	yes	no	0.3006460190567099
16	MN10Mar5	MN10Mar9	yes	no	0.3969181993284129
17	MN10Mar5	MN8Mar2	yes	no	0.5621047607684048
18	MN10Mar5	MN10Mar8	yes	no	0.7892171067209846
19	MN10Mar5	MN9Mar3	yes	no	0.7008028363475207
20	MN10Mar5	MN8Mar1	yes	no	0.4011113573218334
21	MN10Mar5	MN10Mar4	yes	no	0.5568377452400839
